Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
900,10/1/2016,Not Specified,29,0.07,Regular Air,40.98,2.99,Karen Carlisle,Florida,34997,South,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36
902,7/27/2016,Not Specified,10,0.09,Regular Air,207.48,0.99,Meg O'Connel,New Jersey,7514,East,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55
928,3/1/2018,Low,26,0.02,Express Air,14.58,7.4,Anthony O'Donnell,Alabama,35480,South,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48
928,3/1/2018,Low,21,0.06,Express Air,59.98,3.99,Anthony O'Donnell,Alabama,35480,South,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57
929,10/2/2019,High,39,0.04,Regular Air,2.08,2.56,Luke Foster,California,91188,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55
929,10/2/2019,High,21,0.04,Regular Air,10.97,6.5,Luke Foster,California,91188,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64
930,12/17/2016,Critical,11,0,Regular Air,6.88,2,Phillina Ober,New York,14925,East,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39
930,12/17/2016,Critical,22,0.03,Express Air,41.32,58.66,Phillina Ober,New York,14925,East,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76
933,8/5/2019,Not Specified,15,0.02,Regular Air,5.28,2.99,Claudia Miner,Delaware,19936,East,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37
960,9/21/2016,Medium,46,0.07,Regular Air,13.73,6.85,Jim Kriz,California,90835,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54
962,5/6/2016,Low,33,0.06,Regular Air,122.99,19.99,Mike Vittorini,Arizona,85231,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37
962,5/6/2016,Low,47,0.08,Delivery Truck,68.81,60,Mike Vittorini,Arizona,85231,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41
964,5/19/2018,Medium,50,0.02,Regular Air,5.98,1.49,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39
964,5/19/2018,Medium,4,0.02,Regular Air,9.93,1.09,Stefania Perrino,South Carolina,29338,South,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43
965,5/14/2018,Low,42,0.07,Delivery Truck,280.98,35.67,Jas O'Carroll,Connecticut,6928,East,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66
967,6/21/2019,Medium,42,0.01,Regular Air,37.74,2.9,Maureen Gastineau,California,93456,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59
967,6/21/2019,Medium,6,0.03,Regular Air,13.99,7.51,Maureen Gastineau,California,93456,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39
967,6/21/2019,Medium,48,0.01,Delivery Truck,227.55,32.48,Maureen Gastineau,California,93456,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68
994,4/20/2016,Low,38,0.06,Regular Air,3.58,1.63,Kelly Lampkin,Utah,84741,West,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36
995,5/30/2018,Medium,46,0.03,Regular Air,39.89,3.04,Neola Schneider,New Jersey,7837,East,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53
998,11/26/2016,Not Specified,16,0.07,Regular Air,15.74,1.39,Allen Rosenblatt,Mass,2180,East,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4
999,9/4/2017,Low,6,0.08,Regular Air,95.43,19.99,Max Jones,Washington,98310,West,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Small Box,0.79
1027,6/3/2019,Medium,19,0.04,Delivery Truck,70.98,46.74,Hallie Redmond,South Carolina,29907,South,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,0.56
1028,1/1/2016,High,6,0.03,Regular Air,28.48,1.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4
1028,1/1/2016,High,11,0.01,Regular Air,205.99,5.99,Matt Collins,Michigan,48001,Central,Consumer,Technology,Telephones and Communication,3285,Small Box,0.59
1031,9/1/2016,Medium,34,0,Regular Air,6.37,5.19,Sanjit Jacobs,Idaho,83877,West,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38
1057,2/19/2019,Critical,41,0.09,Regular Air,8.46,3.62,Anthony Witt,Utah,84663,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61
1058,4/25/2017,Medium,3,0.07,Regular Air,195.99,8.99,Jim Epp,Idaho,83465,West,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6
1059,2/27/2016,Critical,24,0.03,Regular Air,40.98,7.47,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37
1059,2/27/2016,Critical,22,0.02,Regular Air,5.34,2.99,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38
1060,2/21/2017,Medium,30,0,Regular Air,37.7,2.99,Harold Dahlen,Nebraska,68717,Central,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35
1088,5/21/2019,Low,13,0.1,Regular Air,20.97,6.5,Muhammed Yedwab,New York,14709,East,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78
1095,8/21/2018,Medium,28,0.07,Regular Air,4.98,4.72,Ed Braxton,Arizona,86504,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36
1127,9/18/2018,Not Specified,48,0.01,Regular Air,110.98,13.99,Stuart Calhoun,Utah,84337,West,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,0.69
1154,2/14/2019,Critical,7,0.01,Express Air,70.97,3.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59
1154,2/14/2019,Critical,44,0.04,Delivery Truck,100.98,26.22,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6
1154,2/14/2019,Critical,11,0.25,Regular Air,71.37,69,Sylvia Foulston,New Jersey,7001,East,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68
1154,2/14/2019,Critical,23,0.02,Regular Air,4.91,0.5,Thea Hendricks,North Carolina,28909,South,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36
1185,8/24/2019,Low,7,0.09,Regular Air,55.48,14.3,Ionia McGrath,Alabama,36830,South,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37
1187,11/20/2019,Medium,14,0.05,Regular Air,15.98,4,Guy Armstrong,Michigan,48001,Central,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37
1189,4/9/2016,Critical,27,0,Regular Air,4.42,4.99,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38
1191,11/6/2018,Medium,35,0.08,Delivery Truck,100.8,60,Karl Brown,California,93456,West,Home Office,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59
1217,4/26/2019,Not Specified,25,0.07,Regular Air,28.48,1.99,Sung Shariari,Virginia,24157,South,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4
1218,6/20/2016,Not Specified,3,0.1,Regular Air,14.42,6.75,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52
1221,4/19/2019,Not Specified,1,0.06,Regular Air,8.6,6.19,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38
1221,4/19/2019,Not Specified,16,0.08,Regular Air,4.24,5.41,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35
1221,4/19/2019,Not Specified,11,0.03,Regular Air,896.99,19.99,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38
1222,2/5/2017,Medium,48,0.08,Regular Air,5.28,5.57,Nicole Brennan,California,95503,West,Home Office,Office Supplies,Paper,Xerox 1981,Small Box,0.4
1253,1/26/2017,Critical,15,0.05,Regular Air,31.98,6.72,Tanja Norvell,Utah,84631,West,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75
1280,1/11/2017,Low,40,0.05,Regular Air,20.97,6.5,Harold Dahlen,Nebraska,68717,Central,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78
1282,2/27/2019,Not Specified,26,0,Regular Air,31.78,1.99,Emily Grady,Idaho,83201,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42
1282,2/27/2019,Not Specified,10,0.01,Regular Air,2.78,1.34,Emily Grady,Idaho,83201,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45
1285,6/1/2019,Critical,27,0,Delivery Truck,130.98,54.74,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69
1285,6/1/2019,Critical,8,0.05,Delivery Truck,218.75,69.64,Don Weiss,South Carolina,29808,South,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77
1286,5/13/2017,Not Specified,46,0.05,Regular Air,5.18,5.74,Lena Creighton,Washington,99403,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36
1286,5/13/2017,Not Specified,14,0.06,Regular Air,85.99,3.3,Lena Creighton,Washington,99403,West,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37
1287,7/5/2016,High,39,0.06,Regular Air,105.29,10.12,Mitch Willingham,North Carolina,27006,South,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79
1313,9/13/2016,Critical,34,0,Regular Air,22.84,16.92,Sally Matthias,Mass,2139,East,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,0.39
1314,5/13/2016,Medium,4,0,Regular Air,9.27,4.39,Justin Knight,Michigan,49971,Central,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38
1317,5/18/2018,High,40,0.08,Regular Air,4.98,7.44,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36
1317,5/18/2018,High,44,0.06,Regular Air,11.7,5.63,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4
1317,5/18/2018,High,29,0.06,Regular Air,5.28,5.57,Janet Lee,Ohio,43317,Central,Consumer,Office Supplies,Paper,Xerox 1981,Small Box,0.4
1344,4/16/2019,Low,18,0.01,Regular Air,155.99,8.99,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,LX 788,Small Box,0.58
1344,4/16/2019,Low,15,0.06,Regular Air,65.99,5.26,Jim Radford,Mass,2054,East,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59
1345,10/28/2019,Low,24,0.08,Delivery Truck,100.98,35.84,Ritsa Hightower,Connecticut,6817,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62
1346,6/18/2019,High,48,0.09,Delivery Truck,100.98,26.22,Theone Pippenger,Mass,5544,East,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,0.6
1382,8/16/2017,Low,5,0.06,Regular Air,20.99,2.5,Corey Catlett,Colorado,80001,West,Home Office,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81
1382,8/16/2017,Low,39,0.06,Regular Air,3.98,5.26,Corey Catlett,Colorado,80001,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38
1382,8/16/2017,Low,31,0.02,Delivery Truck,220.98,64.66,Corey Catlett,Colorado,80001,West,Home Office,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62
1383,4/26/2017,High,43,0.07,Regular Air,415.88,11.37,Frank Merwin,Idaho,83877,West,Consumer,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57
1411,12/21/2016,High,39,0.09,Delivery Truck,160.98,35.02,Ed Jacobs,Florida,32122,South,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72
1411,12/21/2016,High,47,0.09,Regular Air,175.99,4.99,Ed Jacobs,Florida,32122,South,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59
1412,3/12/2017,Not Specified,13,0.1,Express Air,3.69,0.5,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Labels,Avery 52,Small Box,0.38
1412,3/12/2017,Not Specified,21,0.05,Regular Air,4.71,0.7,Carlos Soltero,Michigan,49822,Central,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8
1414,8/15/2018,Critical,44,0.07,Delivery Truck,105.49,41.64,Carol Darley,Illinois,62444,Central,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75
1440,8/9/2018,Low,41,0.01,Regular Air,17.67,8.99,Stefanie Holloman,North Carolina,27010,South,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47
1444,12/6/2016,Medium,25,0.07,Regular Air,30.98,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4
1444,12/6/2016,Medium,2,0.02,Regular Air,6.48,8.74,Noel Staavos,California,92320,West,Home Office,Office Supplies,Paper,Xerox 1984,Small Box,0.36
1444,12/6/2016,Medium,32,0.06,Express Air,699.99,24.49,Noel Staavos,California,92320,West,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41
1444,12/6/2016,Medium,24,0.02,Regular Air,17.15,4.96,Noel Staavos,California,92320,West,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58
1444,12/6/2016,Medium,13,0.04,Delivery Truck,1360.14,14.7,Noel Staavos,California,92320,West,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59
1445,1/9/2018,Medium,30,0.08,Regular Air,11.97,5.81,Shahid Shariari,Arizona,85301,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6
1445,1/9/2018,Medium,3,0,Regular Air,420.98,19.99,Shahid Shariari,Arizona,85301,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35
1447,10/15/2019,High,40,0.07,Regular Air,65.99,8.99,Barry Gonzalez,Nebraska,69141,Central,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,0.59
1504,8/28/2019,Medium,31,0.08,Regular Air,10.01,1.99,Maribeth Schnelling,Illinois,62924,Central,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41
1507,10/13/2017,Medium,29,0.09,Regular Air,152.48,4,Harold Ryan,Connecticut,6928,East,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79
1537,2/14/2019,Not Specified,5,0.07,Regular Air,2.16,6.05,Grant Thornton,Connecticut,6439,East,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37
1538,6/17/2018,Not Specified,15,0,Regular Air,95.99,4.9,Ted Trevino,Delaware,19891,East,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56
1539,3/9/2018,Low,33,0.1,Regular Air,15.99,13.18,Carl Ludwig,Michigan,48001,Central,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37
1539,3/9/2018,Low,38,0.05,Regular Air,4.89,4.93,Carl Ludwig,Michigan,48001,Central,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66
1540,8/5/2019,High,30,0.09,Regular Air,2.88,0.7,Don Miller,Mass,2054,East,Home Office,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56
1542,9/14/2017,Medium,47,0.06,Regular Air,48.58,3.99,Linda Southworth,Wisconsin,53001,Central,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56
1542,9/14/2017,Medium,13,0.08,Regular Air,35.51,6.31,Linda Southworth,Wisconsin,53001,Central,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,0.58
1573,12/28/2019,High,13,0.09,Delivery Truck,60.89,32.41,Lena Radford,Wisconsin,53554,Central,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56
1575,9/12/2018,Medium,10,0.08,Regular Air,65.99,5.26,Dave Poirier,Florida,32003,South,Small Business,Technology,Telephones and Communication,8860,Small Box,0.56
1575,9/12/2018,Medium,26,0.05,Regular Air,4.98,0.8,Dave Poirier,Florida,32003,South,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36
1600,3/2/2017,Medium,36,0.04,Regular Air,4.98,7.44,Liz MacKendrick,Idaho,83552,West,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36
1600,3/2/2017,Medium,32,0.1,Regular Air,9.65,6.22,Liz MacKendrick,Idaho,83552,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55
1604,7/16/2017,Low,47,0,Regular Air,12.64,4.98,Rick Wilson,New Mexico,88044,West,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48
1637,2/7/2018,Not Specified,36,0.1,Express Air,35.48,35,Aleksandra Gannaway,Washington,98601,West,Corporate,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box,0.85
1637,2/7/2018,Not Specified,10,0.07,Regular Air,99.99,19.99,Aleksandra Gannaway,Washington,98601,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52
1637,2/7/2018,Not Specified,47,0.08,Regular Air,30.98,8.99,Aleksandra Gannaway,Washington,98601,West,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58
1639,8/19/2018,Not Specified,24,0.09,Regular Air,6.78,6.18,Sean Christensen,Colorado,80746,West,Home Office,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,0.39
1665,5/8/2016,High,26,0.05,Regular Air,35.99,1.1,John Lucas,Maryland,21290,South,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55
1666,10/17/2018,Critical,19,0.09,Express Air,315.98,19.99,Nona Balk,Virginia,23664,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,Small Box,0.38
1699,12/29/2017,Critical,40,0.05,Regular Air,11.09,5.25,Art Ferguson,New Jersey,7001,East,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36
1701,5/19/2019,High,49,0.01,Regular Air,40.98,1.99,Ed Ludwig,Utah,84001,West,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44
1701,5/19/2019,High,1,0.02,Regular Air,40.97,14.45,Ed Ludwig,Utah,84001,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57
